"height","reproductive_tiller_ct","florets_per_spikelet","emergence_percent","stem_diameter","yield_per_plant","floret_site_utilization","spikelet_density","yield_per_spike","thousand_grain_weight","spikelets_per_spike","merge_col","flag_leaf_area","anthesis_score"
"85","33","5.666666667","0.952941176","2.083333333",NA,NA,"0.623529412",NA,NA,17.6666666666667,"WGN26D13_TLI_2018_1",13.5,5
"105","126","6","1.186813187","2.156666667",NA,"0.006321839","0.956043956","0.0037",NA,29,"WGN45C28_TLI_2018_1",24.7,8
"110","132","4.666666667","1.772727273","1.61",NA,"0.047987928","1.075757576","0.0264205","5.893",23.6666666666667,"WGN45D28_TLI_2018_1",11.2,7
"80","74","6","1.208955224","2.02",NA,"0.004","1.119402985","0.0014",NA,25,"WGN36D45_TLI_2018_1",14.4,8
"35",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WGN38C05_TLI_2018_1",11.2,1
"80","68","4.333333333","0.875","2.096666667",NA,"0.005571893","0.986111111","0.002285714",NA,23.6666666666667,"WGN07C30_TLI_2018_1",17.6,5
"80","71","6","0.821917808","1.733333333",NA,"0.009459459","1.01369863","0.0048",NA,24.6666666666667,"WGN39D17_TLI_2018_1",13.5,4
"95","106","6","0.837209302","2.193333333",NA,"0.010135135","0.860465116","0.0096",NA,24.6666666666667,"WGN39C20_TLI_2018_1",17,5
"85","43","4","1.029850746","1.93",NA,"0.002112676","1.059701493","4.00E-04",NA,23.6666666666667,"WGN63D32_TLI_2018_1",7.2,5
"95","80","5","0.949367089","1.736666667",NA,"0.001558442","0.974683544","1.00E-04",NA,25.6666666666667,"WGN39C09_TLI_2018_1",12,5
"75",NA,"2","0.805970149","1.756666667",NA,NA,"0.910447761",NA,NA,20.3333333333333,"WGN26D24_TLI_2018_1",13,4
"90","110","3.666666667","1.285714286","1.813333333",NA,"0.011876833","0.984126984","0.0048",NA,20.6666666666667,"WGN07C32_TLI_2018_1",12.8,5
"70","80","4.666666667","1.04","2.08",NA,"0.010714286","1.04","0.0052",NA,26,"WGN07D35_TLI_2018_1",8.4,6
"90","87","3","0.88","1.906666667",NA,NA,"0.893333333",NA,NA,22.3333333333333,"WGN15C48_TLI_2018_1",15,5
"90","106","4.333333333","0.873417722","1.913333333",NA,"0.055209348","1","0.0296109","4.667",26.3333333333333,"WGN55C49_TLI_2018_1",16,5
"70","10","2.666666667","0.590909091","1.45",NA,"0.002435065","1",NA,NA,22,"WGN39C50_TLI_2018_1",8.4,3
"100","132","3.666666667","1.045454545","1.646666667",NA,"0.020597584","0.984848485","0.009363636",NA,21.6666666666667,"WGN26C40_TLI_2018_1",11.2,5
"95","153","4.333333333","1.102941176","1.756666667",NA,"0.027302275","1.044117647","0.0167","5.964",23.6666666666667,"WGN55D27_TLI_2018_1",8.8,5
"75","16","3.666666667","0.608108108","1.553333333",NA,NA,"0.878378378",NA,NA,21.6666666666667,"WGN15D19_TLI_2018_1",14.4,3
"115","196","4.666666667","1.12","1.936666667",NA,"0.077373331","0.946666667","0.054019273","6.316",23.6666666666667,"WGN63C60_TLI_2018_1",24.2,6
"80","59","3.333333333","0.780821918","1.91",NA,NA,"1.109589041",NA,NA,27,"WGN55C34_TLI_2018_1",12.6,4
"85","95","3.333333333","0.37037037","1.76",NA,"0.001168831","0.950617284","5.00E-04",NA,25.6666666666667,"WGN39D36_TLI_2018_1",17,3
"85","102","4.333333333","0.988235294","2.19",NA,"0.026495726","0.952941176","0.0177","5.913",27,"WGN07D54_TLI_2018_1",20.4,7
"95","32","3.333333333","0.965517241","1.913333333",NA,"0.03375","0.91954023","0.0148","4.933",26.6666666666667,"WGN26C39_TLI_2018_1",12,5
"90","134","5.666666667","0.925925926","2.266666667",NA,"0.001470588","0.888888889","0.0013",NA,24,"WGN38C19_TLI_2018_1",28,5
"105","61","4.666666667","1.214285714","2.036666667",NA,"0.031690141","0.845238095","0.0196","5.6",23.6666666666667,"WGN59P01_TLI_2018_1",18.7,6
"95","107","4.666666667","1.270588235","2.09",NA,"0.008571429","0.882352941","0.0047",NA,25,"WGN38D07_TLI_2018_1",27.5,6
"90","95","7","1.087912088","2.633333333",NA,"0.088018433","1.021978022","0.083942","4.854",31,"WGN46P01_TLI_2018_1",28.8,8
"85","107","3.666666667","1.371428571","2.003333333",NA,NA,"0.857142857",NA,NA,20,"WGN15D29_TLI_2018_1",18,4
"90","42","5.333333333","1.125","1.85",NA,"0.00975","1.041666667","0.0088",NA,25,"WGN36D53_TLI_2018_1",17,5
"85","54","4.333333333","1.105263158","1.593333333",NA,"0.012511585","1.092105263","0.008",NA,27.6666666666667,"WGN07D53_TLI_2018_1",16,5
"85","83","3.666666667","0.658536585","1.806666667",NA,"0.002211302","0.902439024","0.0011",NA,24.6666666666667,"WGN55D02_TLI_2018_1",16,4
"90","38","3.666666667","0.923076923","1.83",NA,NA,"0.756410256",NA,NA,19.6666666666667,"WGN38C29_TLI_2018_1",18,4
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WGN45D15_TLI_2018_1",NA,NA
"105","157","7.333333333","1.32","2.143333333",NA,"0.162075298","1.08","0.178568182","6.136",27,"WGN46C28_TLI_2018_1",20,8
"100","136","4.666666667","1.235294118","2.246666667",NA,"0.010582011","1.191176471","0.008",NA,27,"WGN63D04_TLI_2018_1",22.8,4
"80","35","6","0.928571429","2.353333333",NA,"0.003858025","0.857142857","0.001444444",NA,24,"WGN45C33_TLI_2018_1",18.7,5
"75","8","5","0.836363636","2.07",NA,NA,"0.836363636",NA,NA,23,"WGN36C32_TLI_2018_1",16.5,5
"90","20","8.333333333","0.957446809","2.473333333",NA,"0.001901408","0.755319149","0.002",NA,23.6666666666667,"WGN36D35_TLI_2018_1",29.4,7
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WGN45C32_TLI_2018_1",NA,NA
"95","85","6","0.97752809","2.13",NA,"0.056301653","0.988764045","0.054443636","5.915",29.3333333333333,"WGN46D33_TLI_2018_1",23.1,6
"105","176","6.666666667","1.012987013","2.033333333",NA,"0.079126794","0.987012987","0.081090909","6.068",25.3333333333333,"WGN36C20_TLI_2018_1",18.9,5
"85","76","6.666666667","1.084337349","1.906666667",NA,NA,"0.831325301",NA,NA,23,"WGN38D08_TLI_2018_1",18,6
"115","142","6.666666667","1.252747253","2.443333333",NA,"0.192857143","0.846153846","0.189926","5.905",25.6666666666667,"WGN46D28_TLI_2018_1",17,8
"85","59","8.666666667","1.134146341","2.546666667",NA,"0.009065934","1.024390244","0.0104","4.727",28,"WGN07C38_TLI_2018_1",33,6
"95","85","8","1.5","2.06",NA,"0.004237288","0.893939394","0.004666667",NA,19.6666666666667,"WGN45D57_TLI_2018_1",28.5,6
"100","74","4","1.184210526","2.116666667",NA,"0.021915584","1.013157895","0.015",NA,25.6666666666667,"WGN39C48_TLI_2018_1",23.1,5
"85","24","3.666666667","1.375","1.325",NA,NA,"1.125",NA,NA,18,"WGN55C31_TLI_2018_1",10.4,4
"100","79","4.333333333","0.966666667","1.973333333",NA,"0.002849003","0.9","0.003166667",NA,27,"WGN36C05_TLI_2018_1",19.2,8
"100","72","4.333333333","1.302631579","1.946666667",NA,"0.005994006","1.013157895","0.001166667",NA,25.6666666666667,"WGN45D12_TLI_2018_1",12,6
"90","60","4.333333333","1.058823529","2.286666667",NA,NA,"0.952941176",NA,NA,27,"WGN07D63_TLI_2018_1",18,7
"95","75","6.666666667","0.956043956","2.673333333",NA,"0.008552632","0.835164835","0.009888889",NA,25.3333333333333,"WGN46C40_TLI_2018_1",27,8
"95","47","4","1.21875","1.396666667",NA,NA,"0.84375",NA,NA,18,"WGN15D46_TLI_2018_1",16,5
"85","28","3.333333333","0.576923077","1.676666667",NA,NA,"0.820512821",NA,NA,21.3333333333333,"WGN15D13_TLI_2018_1",18,3
"85","88","3","0.984375","1.826666667",NA,"0.007462687","1.046875","0.00425",NA,22.3333333333333,"WGN63C40_TLI_2018_1",11.2,4
"85","107","4.666666667","1.056338028","2.173333333",NA,"0.016697588","1.084507042","0.004666667",NA,25.6666666666667,"WGN46D12_TLI_2018_1",20.9,9
"100","52","5.666666667","1.048192771","2.296666667",NA,NA,"0.662650602",NA,NA,18.3333333333333,"WGN36C60_TLI_2018_1",22.8,6
"95","63","5.666666667","1.156626506","1.98",NA,NA,"0.807228916",NA,NA,22.3333333333333,"WGN15C18_TLI_2018_1",18,5
"95","101","6.666666667","1.103448276","2.246666667",NA,"0.03005137","0.83908046","0.023568","4.923",24.3333333333333,"WGN46D63_TLI_2018_1",20,8
"75","33","5.333333333","1.5625","1.943333333",NA,"0.003676471","1.0625","0.001783626",NA,17,"WGN38D21_TLI_2018_1",17.1,5
"85","34","3.333333333","1.114285714","1.99",NA,NA,"0.9",NA,NA,21,"WGN26D11_TLI_2018_1",9.9,5
"100","106","3","0.841463415","2.083333333",NA,"0.002347418","0.865853659",NA,NA,23.6666666666667,"WGN63D16_TLI_2018_1",17.6,5
"105","161","6.333333333","1.227272727","1.696666667",NA,"0.014236411","0.924242424","0.011",NA,20.3333333333333,"WGN39C43_TLI_2018_1",13.5,8
"110","105","5","0.954545455","2.03",NA,"0.015384615","0.886363636","0.0146",NA,26,"WGN39D42_TLI_2018_1",22,5
"110","110","6.666666667","1.5","1.796666667",NA,"0.102857143","1.029411765","0.09628375","5.818",23.3333333333333,"WGN38C75_TLI_2018_1",18,9
"100","87","6","1.153846154","1.99",NA,"0.124198718","1","0.106305125","5.837",26,"WGN38C55_TLI_2018_1",19,6
"85","83","5.333333333","1.242857143","1.97",NA,"0.030133929","1.1","0.020625","5",25.6666666666667,"WGN07D08_TLI_2018_1",13,6
"105","206","5","1.545454545","1.886666667",NA,"0.034090909","1.166666667","0.022125","5.057",25.6666666666667,"WGN46C27_TLI_2018_1",14.4,8
"115","141","4.333333333","1.423076923","1.676666667",NA,"0.001218852","0.91025641",NA,NA,23.6666666666667,"WGN63D58_TLI_2018_1",19,6
"85","42","4.333333333","1.094117647","2.263333333",NA,"0.004495504","0.905882353","0.00125",NA,25.6666666666667,"WGN45C10_TLI_2018_1",26,6
"100","53","5","0.741935484","2.346666667",NA,NA,"0.860215054",NA,NA,26.6666666666667,"WGN55D25_TLI_2018_1",22,3
"105","130","6.666666667","1.255813953","1.966666667",NA,"0.001829268","0.953488372","0.001333333",NA,27.3333333333333,"WGN36P01_TLI_2018_1",17,6
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WGN26D62_TLI_2018_1",NA,6
"95","44","5","1.411764706","2.063333333",NA,"0.045405405","1.088235294","0.0275172",NA,24.6666666666667,"WGN07C46_TLI_2018_1",17,8
"100","106","4","1.381578947","1.973333333",NA,"0.046296296","1.065789474","0.029","5.8",27,"WGN45C62_TLI_2018_1",13.5,8
"95","113","4.333333333","1.2375","2.07",NA,"0.060121457","0.95","0.038","5.758",25.3333333333333,"WGN36D37_TLI_2018_1",22.8,9
"105","90","5.333333333","0.733333333","2.223333333",NA,"0.001201923","0.866666667",NA,NA,26,"WGN63C18_TLI_2018_1",26.4,4
"80","28","5.333333333","0.708333333","2.135",NA,"0.04875","1.041666667","0.0325",NA,25,"WGN55D59_TLI_2018_1",36.4,3
"110","138","5.333333333","0.757281553","2.526666667",NA,"0.063007305","0.854368932","0.069142857","7.014",29.3333333333333,"WGN39D37_TLI_2018_1",31.5,7
"110","104","4.666666667","1.324675325","2.17",NA,"0.020496894","0.896103896","0.0148",NA,23,"WGN59P01_TLI_2018_1",28.8,8
"110","111","5.333333333","1.101265823","1.57",NA,"0.063049451","0.82278481","0.045","6.176",21.6666666666667,"WGN26C19_TLI_2018_1",20,8
"105","74","5.666666667","1.081395349","2.046666667",NA,"0.062091503","0.941860465","0.05836125","5.833",27,"WGN45C54_TLI_2018_1",30,7
"115","194","4","1.246753247","1.586666667",NA,"0.13528481","1.025974026","0.0801515","5.222",26.3333333333333,"WGN36D29_TLI_2018_1",14,7
"100","130","6.333333333","1.043478261","2.3",NA,"0.125","0.913043478","0.107333333","4.842",28,"WGN26C63_TLI_2018_1",18.7,7
"110","100","5.333333333","1.206896552","2.33",NA,"0.069778481","0.908045977","0.0512","5.224",26.3333333333333,"WGN45C21_TLI_2018_1",17.6,6
"95","50","3.666666667","1.458333333","1.856666667",NA,"0.065082645","0.916666667","0.03375","6.429",22,"WGN07C40_TLI_2018_1",31.2,8
"95","118","4","1.144736842","2.113333333",NA,"0.078125","1.105263158","0.053","6.057",28,"WGN46C04_TLI_2018_1",22,8
"120","150","4.666666667","1.11627907","1.993333333",NA,NA,"0.755813953",NA,NA,21.6666666666667,"WGN15C57_TLI_2018_1",22,5
"105","132","4","1.016129032","1.55",NA,"0.043678977","1.032258065","0.016909091","4.537",21.3333333333333,"WGN55C42_TLI_2018_1",6.3,5
"110","126","5.333333333","1.114285714","1.953333333",NA,"0.145588235","1.214285714","0.10537","5.955",28.3333333333333,"WGN38C12_TLI_2018_1",20,6
"115","97","6.333333333","1.333333333","2.126666667",NA,"0.106934002","0.9","0.102263714","5.609",27,"WGN45C16_TLI_2018_1",15,6
"105","72","4","1.16","1.79",NA,"0.008108108","0.986666667","0.0047",NA,24.6666666666667,"WGN45D64_TLI_2018_1",15.3,8
"105","82","5.666666667","1.56","2.01",NA,"0.026470588","0.96","0.0175","4.861",24,"WGN07D04_TLI_2018_1",17.6,8
"85","101","4.333333333","1.038461538","2.053333333",NA,"0.010516066","1.012820513","0.0046",NA,26.3333333333333,"WGN46D38_TLI_2018_1",20,5
"85","49","6.333333333","1.074074074","2.57",NA,"0.00145749","0.802469136","0.0014",NA,21.6666666666667,"WGN36C40_TLI_2018_1",14,7
"105","138","3.333333333","1.761904762","1.696666667",NA,"0.025","1.142857143","0.011",NA,24,"WGN45D62_TLI_2018_1",20.9,7
"90","48","4","0.945205479","2.206666667",NA,NA,"0.931506849",NA,NA,22.6666666666667,"WGN39C17_TLI_2018_1",19.8,5
"70","6","2.333333333","1.175675676","2.116666667",NA,NA,"0.972972973",NA,NA,24,"WGN07D06_TLI_2018_1",28.5,5
"95","138","5.333333333","1.246753247","1.986666667",NA,"0.013682432","0.961038961","0.0111",NA,24.6666666666667,"WGN36D08_TLI_2018_1",12.6,5
"50",NA,"5",NA,"1.24",NA,NA,"1",NA,NA,14,"WGN46C03_TLI_2018_1",NA,NA
"100","44","4.666666667","1.481481481","2.113333333",NA,"0.021108742","0.827160494","0.0161","7.318",22.3333333333333,"WGN63D65_TLI_2018_1",19,6
"100","93","5.333333333","0.857142857","1.956666667",NA,"0.009","0.824175824","0.007",NA,25,"WGN39D03_TLI_2018_1",12,5
"85","49","4.333333333","1.038461538","2.293333333",NA,"0.002387268","0.743589744",NA,NA,19.3333333333333,"WGN59P01_TLI_2018_1",13.5,6
"90","118","4","1.153846154","1.766666667",NA,"0.016346154","1","0.006666667",NA,21.6666666666667,"WGN55D05_TLI_2018_1",15.4,6
"85","88","5.666666667","0.8625","2.123333333",NA,NA,"0.8875",NA,NA,23.6666666666667,"WGN55D48_TLI_2018_1",16.5,5
"100","174","3.666666667","0.923076923","1.78",NA,"0.004675325","0.897435897","0.0018",NA,23.3333333333333,"WGN63D62_TLI_2018_1",17.6,4
"100","97","3.666666667","1.2","1.913333333",NA,"0.04214876","1.015384615","0.024625",NA,22,"WGN63C23_TLI_2018_1",15,5
"90","21","3","0.956521739","1.76",NA,"0.009803922","0.985507246","0.003333333",NA,22.6666666666667,"WGN55C63_TLI_2018_1",8.8,5
"100","113","3.666666667","1.056338028","1.873333333",NA,"0.040471561","0.957746479","0.015454545","4.595",22.6666666666667,"WGN26C08_TLI_2018_1",13.5,5
"100","31","5.333333333","1.139240506","1.99",NA,"0.019425676","0.936708861","0.014444444","5.652",24.6666666666667,"WGN38C47_TLI_2018_1",16,6
"85","93","5.666666667","1.453125","1.773333333",NA,"0.011229947","1.03125","0.0064",NA,22,"WGN46D37_TLI_2018_1",17.1,8
"110","89","5.333333333","1.074074074","1.94",NA,"0.003040541","0.913580247",NA,NA,24.6666666666667,"WGN63C11_TLI_2018_1",16.2,5
"105","185","2.666666667","0.887323944","1.646666667",NA,"0.015151515","1.14084507","0.006909091",NA,27,"WGN63D61_TLI_2018_1",16,4
"85","109","5","1.164179104","1.776666667",NA,"0.044117647","1.014925373","0.0266","5.32",22.6666666666667,"WGN36C45_TLI_2018_1",24,4
"90","143","5.666666667","1.166666667","1.95",NA,"0.003267974","1.125","0.00225",NA,27,"WGN36D09_TLI_2018_1",18.7,4
"85","6","6.666666667","1.214285714","2.47",NA,"0.01097561","0.732142857",NA,NA,20.5,"WGN38C48_TLI_2018_1",20.4,5
"100","54","6","1.207317073","1.963333333",NA,"0.002754821","0.804878049","0.001818182",NA,22,"WGN26D55_TLI_2018_1",20.9,7
"100","66","4.333333333","1.301204819","2.096666667",NA,"0.034800494","1.024096386","0.021363636","5",28.3333333333333,"WGN07C65_TLI_2018_1",19.8,6
"95","83","5.666666667","1.046511628","1.813333333",NA,"0.009773756","0.755813953","0.0063",NA,21.6666666666667,"WGN55D42_TLI_2018_1",19,5
"105","139","7","1.071428571","1.766666667",NA,"0.006875477","0.80952381","0.006272727",NA,22.6666666666667,"WGN15C54_TLI_2018_1",15.2,5
"80","56","1.333333333","0.933333333","1.586666667",NA,NA,"1.155555556",NA,NA,17.3333333333333,"WGN55C64_TLI_2018_1",15,4
"105","153","3.666666667","1.55","1.51",NA,"0.006303404","0.983333333","0.001818182",NA,19.6666666666667,"WGN15C60_TLI_2018_1",22,5
"95","85","5","1","2.156666667",NA,"0.003703704","1.08",NA,NA,27,"WGN26C13_TLI_2018_1",25.2,5
"105","162","5.333333333","1.185185185","2.046666667",NA,"0.020525148","0.962962963","0.011846154","4.043",26,"WGN45C64_TLI_2018_1",19.2,7
"105","53","6.666666667","0.902912621","2.283333333",NA,"0.055","0.699029126","0.0538","7.087",24,"WGN26D31_TLI_2018_1",25.3,5
"105","63","5.333333333","1.482352941","2.11",NA,"0.032703488","1.011764706","0.025347","4.957",28.6666666666667,"WGN45P01_TLI_2018_1",30,6
"105","78","4.333333333","0.956043956","2.306666667",NA,"0.001003344","0.758241758",NA,NA,23,"WGN63C19_TLI_2018_1",32.5,5
"70",NA,"4.333333333","0.346153846","1.63",NA,"0.027692308","0.961538462","0.019",NA,25,"WGN39C59_TLI_2018_1",20,4
"115","165","4.666666667","0.886363636","2.126666667",NA,"0.00952381","0.920454545","0.0053",NA,27,"WGN15D04_TLI_2018_1",27.5,4
"100","68","3.666666667","0.956043956","2.196666667",NA,"0.098484848","0.923076923","0.055942778","6.05",28,"WGN38D26_TLI_2018_1",29.9,8
"105","100","5","1.063291139","2.123333333",NA,"0.031840796","0.848101266","0.023888889","6.719",22.3333333333333,"WGN63C12_TLI_2018_1",18.7,8
"100","132","3","0.722891566","2.056666667",NA,NA,"1.036144578",NA,NA,28.6666666666667,"WGN63C24_TLI_2018_1",23.4,4
"45",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WGN07C10_TLI_2018_1",NA,NA
"95","79","4.666666667","1.405063291","2.153333333",NA,"0.052184874","1.075949367","0.036889","5.362",28.3333333333333,"WGN46C02_TLI_2018_1",26,9
"110","147","5.666666667","0.923076923","1.853333333",NA,NA,"0.871794872",NA,NA,22.6666666666667,"WGN15D58_TLI_2018_1",17.1,4
"110","154","4.666666667","1.108695652","2.15",NA,"0.021669342","0.967391304","0.0146","4.867",29.6666666666667,"WGN45C06_TLI_2018_1",22,5
"80","21","7","0.681818182","2.27",NA,NA,"0.645454545",NA,NA,23.6666666666667,"WGN39D24_TLI_2018_1",13,3
"80","121","5.666666667","0.75862069","2.24",NA,"0.073352232","0.954022989","0.0597895","2.426",27.6666666666667,"WGN46D52_TLI_2018_1",18,5
"110","46","4.333333333","1.135135135","1.836666667",NA,"0.003242659","0.824324324","0.001857143",NA,20.3333333333333,"WGN15D28_TLI_2018_1",26.4,6
"75",NA,"6","1.5","1.893333333",NA,NA,"1.028571429",NA,NA,24,"WGN45D13_TLI_2018_1",17,6
"105","114","4.333333333","1.107142857","1.843333333",NA,"0.037087912","1","0.0249","5.533",28,"WGN36C56_TLI_2018_1",15.2,8
"110","101","4.666666667","1.024390244","2.04",NA,"0.033637874","1.048780488","0.0256229","5.759",28.6666666666667,"WGN45D07_TLI_2018_1",14,6
"105","70","7.666666667","0.838709677","2.286666667",NA,"0.010358056","0.731182796","0.0124",NA,22.6666666666667,"WGN39P01_TLI_2018_1",20.9,5
"100","61","4","0.76","2.02",NA,"0.002678571","1.12","0.0017",NA,28,"WGN63D11_TLI_2018_1",22,5
"90","42","5.333333333","0.769230769","2.006666667",NA,"0.012711864","0.756410256","0.008333333",NA,19.6666666666667,"WGN26C24_TLI_2018_1",19,4
"95","92","6","1.078651685","2.56",NA,"0.003529412","0.95505618","0.0041",NA,28.3333333333333,"WGN39D15_TLI_2018_1",23.4,5
"75","37",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WGN38C13_TLI_2018_1",7.7,1
"80","63","5","1.208333333","2.213333333",NA,"0.006086957","0.958333333","0.0045",NA,23,"WGN46D29_TLI_2018_1",23.4,8
"90","42","5","1.183098592","1.986666667",NA,"0.013432836","0.943661972","0.0091",NA,22.3333333333333,"WGN36C23_TLI_2018_1",16,5
"75","88","5.333333333","1.078125","2.016666667",NA,"0.009328358","1.046875","0.006555556",NA,22.3333333333333,"WGN07D15_TLI_2018_1",10.8,6
"100","127","5.333333333","1.267605634","1.743333333",NA,"0.066549296","1","0.0454085","5.818",23.6666666666667,"WGN15C62_TLI_2018_1",19,6
"80","40","3.333333333","1.114285714","1.8",NA,"0.091551724","0.828571429","0.031428","5.481",19.3333333333333,"WGN26D10_TLI_2018_1",16.5,5
"100","174","4.666666667","1.216216216","1.706666667",NA,"0.019852941","1.148648649","0.015125","5.762",28.3333333333333,"WGN46C05_TLI_2018_1",19,9
"75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WGN45C17_TLI_2018_1",19.8,6
"85","109","4","0.9375","1.89",NA,"0.025904605","0.95","0.015875","6.048",25.3333333333333,"WGN63D34_TLI_2018_1",17.1,5
"90","78","2","0.646153846","1.806666667",NA,NA,"1.015384615",NA,NA,22,"WGN07C22_TLI_2018_1",14,3
"100","94","5","1.115384615","1.906666667",NA,"0.148913043","0.884615385","0.09709525","5.714",23,"WGN55D12_TLI_2018_1",13.5,5
"100","95","4.666666667","1.0875","2.073333333",NA,"0.0546875","0.8","0.032222222","5.918",21.3333333333333,"WGN26D41_TLI_2018_1",24.2,5
"90","121","4","1.471698113","1.476666667",NA,"0.089285714","1.188679245","0.039769375",NA,21,"WGN38C23_TLI_2018_1",7.8,6
"90","106","5","0.795180723","2.31",NA,NA,"0.927710843",NA,NA,25.6666666666667,"WGN55D45_TLI_2018_1",24.2,4
"105","129","3.666666667","1","2.06",NA,"0.019480519","0.857142857","0.010428571",NA,24,"WGN36C18_TLI_2018_1",17.6,6
"90","101","5","0.96","2.34",NA,"0.005696203","1.053333333","0.00275",NA,26.3333333333333,"WGN55C43_TLI_2018_1",18.7,5
"85","40","3.333333333","0.626865672","1.683333333",NA,"0.003358209","1",NA,NA,22.3333333333333,"WGN39D19_TLI_2018_1",18.9,3
"100","75","6.666666667","1.040816327","2.293333333",NA,"0.026716141","0.785714286","0.029482714","6.469",25.6666666666667,"WGN39C08_TLI_2018_1",15.4,5
"90","86","8.666666667","1.230769231","2.223333333",NA,"0.005633607","1.012820513","0.007714286",NA,26.3333333333333,"WGN07D43_TLI_2018_1",14,8
"95","118","5.333333333","1.046511628","1.766666667",NA,"0.001233553","0.88372093",NA,NA,25.3333333333333,"WGN38D17_TLI_2018_1",15.3,5
"95","21","4.666666667","1.246753247","2.413333333",NA,NA,"0.766233766",NA,NA,19.6666666666667,"WGN26D37_TLI_2018_1",26,6
"70","30","5.333333333","1.147058824","1.913333333",NA,"0.008522727","0.970588235","0.0044",NA,22,"WGN07C57_TLI_2018_1",15,6
